#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_857_0002
 6 405.83638  2.128846e-09 0.96730769 67.352115 0.022403139 0.11959248 0.078020241 0.68546719 3.0581652 -22.569411 -22.569411 856.81158 856.81158
 1 406.83737 2.1761068e-09 0.96921886 67.723342 0.022455248 0.11897261 0.089931976 0.69014388 3.0801225 -22.569411 -22.569411 858.81356 858.81356
 6 408.10122 2.1772137e-09 0.97493157 67.976307 0.022340218   0.117991 0.092681335 0.69481906  3.080631 -22.569411 -22.569411 861.34127 861.34127
 4 408.02176 2.1765307e-09 0.97491358 67.973981 0.022340784  0.1179862 0.092501801 0.69480732 3.0803173 -22.569411 -22.569411 861.18234 861.18234
 6 407.90528 2.1829908e-09 0.97353448 68.002711 0.022346427 0.11790967  0.09393611 0.69521844  3.083281 -22.569411 -22.569411 860.94939 860.94939
 1 408.64047  2.188164e-09 0.97406841 68.085828 0.022346483   0.117651 0.095654642 0.69652001 3.0856479 -22.569411 -22.569411 862.41977 862.41977
 4 408.54315 2.1224032e-09 0.96716579 67.151282 0.022221437  0.1194804  0.07717569 0.68423451 3.0551341 -22.569411 -22.569411 862.22512 862.22512
 4 408.54733 2.1335479e-09 0.96713387 67.191629 0.022236344  0.1193908  0.07985688 0.68477906 3.0603713 -22.569411 -22.569411 862.23349 862.23349
 1 409.43652 2.1549406e-09 0.97061342 67.400896 0.022162009 0.11857667 0.086177764 0.68868915 3.0703483 -22.569411 -22.569411 864.01186 864.01186
 5 409.40482 2.1548924e-09 0.97059587  67.39112 0.022162045 0.11860275 0.086150188 0.68854132 3.0703259 -22.569411 -22.569411 863.94847 863.94847
 1 409.40652 2.1536463e-09 0.97059123 67.386166 0.022160719 0.11861199  0.08585542  0.6884781 3.0697474 -22.569411 -22.569411 863.95186 863.95186
 5 408.59085  2.134657e-09  0.9750606 68.440133 0.022331847 0.11643651 0.084101373 0.70227808 3.0608911 -22.569411 -22.569411 862.32053 862.32053
 3 408.30181 2.1199806e-09  0.9762139  68.37194 0.022395975 0.11677353 0.081137809 0.70082579  3.053992 -22.569411 -22.569411 861.74244 861.74244
 1 408.81029 2.1118662e-09 0.97631612 68.419455 0.022406834 0.11665702 0.079422945 0.70146686 3.0501571 -22.569411 -22.569411  862.7594  862.7594
 2 408.73014 2.1374531e-09 0.97839733 68.909452 0.022490092 0.11558949 0.086275162 0.70777014 3.0622001 -22.569411 -22.569411  862.5991  862.5991
 3 406.62593 2.1502322e-09 0.97400691 68.392654  0.02249715 0.11699438 0.087117633 0.70031853 3.0681609 -22.569411 -22.569411 858.39069 858.39069
10 406.91643 2.1643741e-09 0.97421462 68.402756 0.022490617  0.1169435 0.090588402 0.70052974 3.0747163 -22.569411 -22.569411 858.97168 858.97168
 2 406.68932 2.1766672e-09 0.97360452 68.343598 0.022513518 0.11725567 0.092897862 0.69929372   3.08038 -22.569411 -22.569411 858.51746 858.51746
