#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
 6 420.74697  2.064869e-09 0.95593742 66.208713 0.022231609 0.12315609 0.042306789 0.66677151 3.0276519 -22.569411 -22.569411 886.63277 886.63277
 2 420.37835 2.0642306e-09 0.95559399 66.172061 0.022235718 0.12323528 0.042041896 0.66621203 3.0273427 -22.569411 -22.569411 885.89553 885.89553
 9 419.27168 2.0420569e-09  0.9568966 66.413595 0.022279959 0.12269382 0.037456573 0.66976276 3.0165427 -22.569411 -22.569411 883.68218 883.68218
12 419.03425 2.0338762e-09 0.95647162 66.347697 0.022278465  0.1228608 0.035323011 0.66873048 3.0125285 -22.569411 -22.569411 883.20732 883.20732
 6 418.18521 2.0633068e-09 0.95812746 66.595883 0.022255401 0.12205522 0.043615908 0.67306342  3.026895 -22.569411 -22.569411 881.50923 881.50923
 2 418.13842 2.1099852e-09 0.95989819 67.114274 0.022415775 0.12093346 0.055912214  0.6802288  3.049266 -22.569411 -22.569411 881.41565 881.41565
14  417.7699 2.0229782e-09 0.95921501 66.419871 0.022304788 0.12229148 0.034111003 0.67068087 3.0071559 -22.569411 -22.569411 880.67863 880.67863
 4 416.37305 2.1226969e-09 0.95691679 66.935333 0.022439568 0.12131752 0.058343142 0.67760647 3.0552725 -22.569411 -22.569411 877.88493 877.88493
 1 417.94075 2.1745872e-09 0.95924256 67.650225 0.022534884 0.11977589 0.072061143 0.68754451 3.0794239 -22.569411 -22.569411 881.02033 881.02033
 1 417.68441 2.1451307e-09 0.95785955 67.560256  0.02249024 0.11979337 0.064604694  0.6867713 3.0657856 -22.569411 -22.569411 880.50764 880.50764
 4 417.62949 2.0963669e-09 0.96702093 68.502456 0.022479072 0.11709118 0.057981854 0.70111071 3.0427909 -22.569411 -22.569411  880.3978  880.3978
 5 420.34898  2.140501e-09 0.96864695 68.789373 0.022398001 0.11604063 0.069392517 0.70599025  3.063625 -22.569411 -22.569411 885.83678 885.83678
2 420.50657 2.1608873e-09 0.96862997 68.811525 0.022397997 0.11607755 0.073907368 0.70610155  3.073104 -22.569411 -22.569411 886.15197 886.15197
3 416.07232  2.082963e-09 0.95847897 66.876476 0.022286682 0.12077037 0.050478558 0.67860397 3.0363765 -22.569411 -22.569411 877.28346 877.28346
8  416.6406 2.0810221e-09 0.95919239 66.860763 0.022281343 0.12055778 0.050506962 0.67894039 3.0354443 -22.569411 -22.569411 878.42003 878.42003
2 416.71012 2.0844304e-09  0.9595634 66.850767 0.022260985 0.12056555 0.051429453 0.67887254 3.0370807 -22.569411 -22.569411 878.55907 878.55907
5 416.70222 2.0861978e-09 0.95943153 66.843519 0.022270621 0.12061414 0.051823888 0.67867258 3.0379283 -22.569411 -22.569411 878.54326 878.54326
3 416.38013  2.092509e-09 0.95842243 66.766986 0.022283954 0.12087936 0.052793385 0.67731063 3.0409489 -22.569411 -22.569411 877.89908 877.89908
1  415.7358 2.1296169e-09 0.95886271 66.976085 0.022364854 0.12071529 0.061317551 0.67950776 3.0585272 -22.569411 -22.569411 876.61042 876.61042
4 415.69546  2.130435e-09 0.95886627 67.001976 0.022368397 0.12065857 0.061544343 0.67987387 3.0589113 -22.569411 -22.569411 876.52973 876.52973
3 415.61261 2.0638804e-09 0.95796766 66.908772 0.022411927 0.12086785 0.045216099 0.67841666  3.027173 -22.569411 -22.569411 876.36404 876.36404
3 415.76049 2.0706454e-09 0.95989157 67.357948 0.022499364  0.1200234  0.04839166 0.68435981 3.0304454 -22.569411 -22.569411  876.6598  876.6598
7 415.55602  2.063367e-09 0.96158624 67.622693 0.022472992 0.11942951 0.047170208 0.68818286 3.0269242 -22.569411 -22.569411 876.25086 876.25086
5 415.89873 2.0718607e-09 0.96267494 67.818063 0.022527548  0.1190669 0.049696569 0.69064663 3.0310322 -22.569411 -22.569411 876.93628 876.93628
4  415.9239 2.0856654e-09 0.96298769 67.952287 0.022540855 0.11870604 0.053258804 0.69262021  3.037673 -22.569411 -22.569411 876.98662 876.98662
4 415.58661  2.092097e-09  0.9604845 67.535602 0.022501383 0.11953329  0.05390222 0.68708835  3.040752 -22.569411 -22.569411 876.31204 876.31204
2 415.78009 2.0920706e-09 0.96015925 67.526858 0.022429263 0.11933811 0.053490297  0.6875935 3.0407394 -22.569411 -22.569411 876.69901 876.69901
5  415.3727  2.083378e-09  0.9614692 67.479892 0.022369262 0.11946491 0.051543187  0.6870118 3.0365757 -22.569411 -22.569411 875.88422 875.88422
2 416.71253 1.9769317e-09  0.9623335 67.064351 0.022328246 0.12037407 0.025472565  0.6811909 2.9841311 -22.569411 -22.569411 878.56388 878.56388
2 418.31698 1.9626204e-09 0.96296425 67.138433 0.022312078   0.120152 0.022461437 0.68242261 2.9768656 -22.569411 -22.569411 881.77278 881.77278
1 418.29597 1.9626995e-09 0.96293892 67.128586 0.022309767 0.12017041 0.022460643 0.68229371 2.9769059 -22.569411 -22.569411 881.73076 881.73076
4 419.87426 1.9445158e-09 0.96441808  67.55621  0.02227858 0.11886977 0.018150111 0.68922128 2.9675981 -22.569411 -22.569411 884.88734 884.88734
12 419.65166 1.9346872e-09 0.96456511 67.507936 0.022283613 0.11902741 0.015726837  0.6884197 2.9625308 -22.569411 -22.569411 884.44214 884.44214
 2 422.41676 1.9941535e-09 0.96799733 68.512517 0.022610244 0.11742503 0.032355763  0.7002078 2.9928047 -22.569411 -22.569411 889.97235 889.97235
 1 422.97234 1.9929931e-09 0.96598551 68.112922 0.022674309 0.11879381 0.030692198 0.69359148 2.9922227 -22.569411 -22.569411  891.0835  891.0835
 3 424.25812 1.9517968e-09 0.96509097 67.672705 0.022426957 0.11980947 0.019519897 0.68791441 2.9713355 -22.569411 -22.569411 893.65507 893.65507
 2 419.47243 1.9314983e-09 0.95899595 66.482223 0.022282916 0.12232613  0.01129722 0.67126941 2.9608811 -22.569411 -22.569411 884.08369 884.08369
 2 418.12001 1.9446925e-09 0.95751416 66.274303 0.022356556 0.12295735 0.013774043 0.66759877  2.967689 -22.569411 -22.569411 881.37885 881.37885
 6 417.06494 1.9716857e-09 0.95559578 66.492926  0.02243589 0.12256827 0.020075489 0.67048156  2.981474 -22.569411 -22.569411  879.2687  879.2687
 5 417.05714 1.9706519e-09 0.95617871 66.595089  0.02245199   0.122312 0.020110327 0.67203335 2.9809495 -22.569411 -22.569411  879.2531  879.2531
13 417.17023 1.9770283e-09 0.95526646 66.614676 0.022502526 0.12230697  0.02163515 0.67212364 2.9841799 -22.569411 -22.569411 879.47928 879.47928
 8 417.13195 1.9751928e-09 0.95510496 66.561237 0.022491338 0.12242201 0.021034053 0.67136255 2.9832511 -22.569411 -22.569411 879.40272 879.40272
 8 418.17242 2.0006096e-09 0.95352417 66.424661 0.022496434 0.12271927 0.026448316 0.66932448  2.996037 -22.569411 -22.569411 881.48366 881.48366
15 418.80681 2.0050531e-09 0.95362141 66.442302 0.022512427  0.1227039 0.027531336 0.66949861 2.9982556 -22.569411 -22.569411 882.75244 882.75244
 2 418.71835 2.0009887e-09 0.95308399 66.682905 0.022542894 0.12211899 0.026797491 0.67312623 2.9962265 -22.569411 -22.569411 882.57552 882.57552
 2 417.45404 2.0185557e-09 0.95557223 66.933816 0.022541685 0.12150874 0.032304301 0.67693711 3.0049673 -22.569411 -22.569411  880.0469  880.0469
11 416.09416 1.9880492e-09 0.95824767 67.058333 0.022393372 0.12052271 0.026472752 0.68065831 2.9897389 -22.569411 -22.569411 877.32715 877.32715
 8 416.06044 1.9920804e-09 0.95749862 66.891154 0.022364675 0.12086911 0.027025947 0.67835002 2.9917646 -22.569411 -22.569411 877.25971 877.25971
14  416.3152 1.9785046e-09 0.95607411 66.717424 0.022370813 0.12130478 0.023163971 0.67568014 2.9849264 -22.569411 -22.569411 877.76922 877.76922
 2 416.63366 1.9871284e-09 0.95650934 66.982023 0.022472347 0.12089154  0.02562103 0.67893217 2.9892757 -22.569411 -22.569411 878.40615 878.40615
 1 416.65361 1.9828283e-09  0.9562554 66.940152 0.022467655 0.12098754 0.024525925 0.67832661 2.9871094 -22.569411 -22.569411 878.44604 878.44604
