#weight  minuslogpost            As         ns        H0       ombh2      omch2         tau   omega_de      logA  minuslogprior  minuslogprior__0      chi2  chi2__ffp8_1_raw_lgmca_0002
 2 1299.8404 2.3184231e-09 0.95637252 67.320423 0.022618061 0.12120639  0.10143943 0.68113564 3.1434723 -22.569411 -22.569411 2644.8196 2644.8196
 1 1300.0452 2.3668739e-09 0.95954973 67.976144  0.02275126 0.11976703  0.11417178 0.69008445 3.1641551 -22.569411 -22.569411 2645.2293 2645.2293
 1 1299.6055 2.4132955e-09 0.95631148 67.359688 0.022617357 0.12066664  0.12363936 0.68269841 3.1835784 -22.569411 -22.569411 2644.3499 2644.3499
 2 1299.0331 2.3122882e-09 0.95181384 66.387269 0.022622374 0.12299786 0.097859597 0.66803399 3.1408227 -22.569411 -22.569411 2643.2051 2643.2051
 3 1300.1349  2.281226e-09 0.95350476 66.205717 0.022515393 0.12321454 0.090831464 0.66596056 3.1272981 -22.569411 -22.569411 2645.4087 2645.4087
 4 1300.8092 2.2755453e-09 0.96328103 67.673726 0.022552298 0.11966057 0.094305551 0.68797528 3.1248048 -22.569411 -22.569411 2646.7571 2646.7571
 3 1302.2415 2.3459442e-09 0.96100862 67.157429 0.022134418 0.11998394  0.11115625 0.68336878 3.1552731 -22.569411 -22.569411 2649.6218 2649.6218
 3 1298.7883 2.3492389e-09 0.95638274 66.503537 0.022212083 0.12125164  0.11048429  0.6740697 3.1566765 -22.569411 -22.569411 2642.7155 2642.7155
3 1298.4387 2.2967073e-09 0.95258429 66.076556 0.022263828 0.12256869 0.095692574  0.6667088 3.1340616 -22.569411 -22.569411 2642.0162 2642.0162
3 1298.7328 2.2839132e-09 0.95259751 65.830159 0.022211863 0.12314704 0.092564836  0.6629945 3.1284754 -22.569411 -22.569411 2642.6045 2642.6045
1   1299.21  2.263961e-09  0.9527892 65.810425  0.02229695  0.1234114 0.087615889 0.66198551  3.119701 -22.569411 -22.569411 2643.5588 2643.5588
7 1299.9817 2.2807493e-09 0.95291544 65.644834 0.022377906  0.1236109 0.092375959 0.65962724 3.1270891 -22.569411 -22.569411 2645.1022 2645.1022
1  1299.946 2.2918077e-09  0.9537011 65.768533 0.022388738 0.12332184 0.095306519 0.66154963  3.131926 -22.569411 -22.569411 2645.0309 2645.0309
1 1299.8072 2.2539125e-09 0.95416741 65.796329  0.02238186 0.12316352 0.086642095 0.66221711 3.1152527 -22.569411 -22.569411 2644.7532 2644.7532
1 1298.6129 2.2768161e-09 0.95468065 66.184929  0.02243656  0.1223212 0.092554003 0.66797004 3.1253631 -22.569411 -22.569411 2642.3646 2642.3646
4 1298.8946 2.2859719e-09 0.95367157 66.082761 0.022442909  0.1225415 0.094134916 0.66642355 3.1293764 -22.569411 -22.569411 2642.9281 2642.9281
1 1298.8942 2.2875579e-09 0.95354292  66.08532 0.022450867  0.1225601 0.094432031 0.66638858 3.1300699 -22.569411 -22.569411 2642.9272 2642.9272
2 1298.2522 2.2884055e-09 0.95375923 66.538909 0.022507672 0.12150365 0.095341516 0.67317931 3.1304404 -22.569411 -22.569411 2641.6433 2641.6433
1 1298.2819 2.2931922e-09 0.95371338 66.549649 0.022518478 0.12147734 0.096556466 0.67331981 3.1325299 -22.569411 -22.569411 2641.7026 2641.7026
7 1299.6728 2.3227908e-09  0.9596791 68.168388 0.022670015 0.11791296  0.10606637  0.6959947 3.1453545 -22.569411 -22.569411 2644.4845 2644.4845
9 1299.8694 2.3056813e-09  0.9571552  67.52609 0.022542233 0.11913488  0.10089823 0.68778435 3.1379613 -22.569411 -22.569411 2644.8776 2644.8776
1 1297.7107 2.2948074e-09 0.95336083  67.30692 0.022632271 0.12027171 0.097739948 0.68303952  3.133234 -22.569411 -22.569411 2640.5602 2640.5602
2 1297.8138 2.2990837e-09 0.95200934 66.916016 0.022588941 0.12109952 0.098072049 0.67757358 3.1350957 -22.569411 -22.569411 2640.7663 2640.7663
1  1299.796 2.2933938e-09 0.94691966 66.458634  0.02263595 0.12290352 0.093912626 0.66892941 3.1326178 -22.569411 -22.569411 2644.7308 2644.7308
1 1299.6152  2.320242e-09 0.94696241 66.421793 0.022596454 0.12292244 0.099929611 0.66860869 3.1442566 -22.569411 -22.569411 2644.3692 2644.3692
1 1299.5796  2.328262e-09 0.94852673  66.70953 0.022628656 0.12231876  0.10243959 0.67274547 3.1477072 -22.569411 -22.569411  2644.298  2644.298
1 1298.8808 2.2056142e-09  0.9502962 66.264487 0.022311515 0.12285822 0.074338171 0.66782861 3.0935911 -22.569411 -22.569411 2642.9004 2642.9004
1 1299.1756  2.178808e-09 0.95051531 65.798588 0.022266346 0.12399102 0.067555086 0.66059579  3.081363 -22.569411 -22.569411 2643.4901 2643.4901
 2 1299.2672 2.1645848e-09 0.95033439 65.645249 0.022073953 0.12386199 0.065076152 0.65975422 3.0748136 -22.569411 -22.569411 2643.6733 2643.6733
 3 1299.4983 2.1677322e-09 0.95203548 65.871347 0.022081454 0.12329277 0.066624706 0.66338051 3.0762666 -22.569411 -22.569411 2644.1354 2644.1354
 1   1299.53 2.1681652e-09  0.9504376 65.542976 0.022167033 0.12385081 0.067397971 0.65850089 3.0764664 -22.569411 -22.569411 2644.1988 2644.1988
 2 1299.1767 2.1581732e-09 0.95262183 65.930389  0.02213886  0.1227572 0.066472417 0.66508317 3.0718472 -22.569411 -22.569411 2643.4922 2643.4922
 1 1297.4626 2.1669433e-09  0.9516978 66.212392 0.022184889 0.12234039 0.067384596  0.6687757 3.0759026 -22.569411 -22.569411 2640.0641 2640.0641
 2  1297.035  2.114794e-09 0.94804651 65.865358 0.022229384 0.12306866 0.053940442 0.66349489 3.0515425 -22.569411 -22.569411 2639.2088 2639.2088
 2 1297.0454 2.0923907e-09  0.9479069 65.809175 0.022231554 0.12325161 0.048603061 0.66249262 3.0408924 -22.569411 -22.569411 2639.2296 2639.2296
 2 1296.9663 2.1422849e-09 0.95001697 66.305677 0.022345609  0.1222211 0.061235596 0.66961281  3.064458 -22.569411 -22.569411 2639.0715 2639.0715
 3 1296.9593 2.1643333e-09 0.95008865 66.380387 0.022346211 0.12205625 0.066457202 0.67072882 3.0746975 -22.569411 -22.569411 2639.0575 2639.0575
 3 1296.9809 2.1602054e-09 0.95015584 66.414222 0.022356247 0.12199678 0.065545874 0.67117631 3.0727884 -22.569411 -22.569411 2639.1007 2639.1007
 2  1297.975 2.1849212e-09 0.94592514 66.319562 0.022352948 0.12223618 0.070340088 0.66970016 3.0841649 -22.569411 -22.569411 2641.0888 2641.0888
 3  1298.242 2.1751598e-09 0.94597253 66.309184 0.022344469 0.12197345  0.06859501 0.67021359 3.0796872 -22.569411 -22.569411 2641.6228 2641.6228
 2 1298.5279 2.1644901e-09 0.94468318 66.199997 0.022379058 0.12241281 0.065565825 0.66804334 3.0747699 -22.569411 -22.569411 2642.1947 2642.1947
 2 1298.5417 2.1623746e-09 0.94790023  66.64484 0.022539511 0.12170793 0.065909758 0.67368583 3.0737921 -22.569411 -22.569411 2642.2223 2642.2223
 1 1298.3874 2.1808141e-09 0.94913359 66.949935 0.022524872 0.12095176 0.070821479 0.67837279 3.0822833 -22.569411 -22.569411 2641.9136 2641.9136
 2 1298.6347 2.1975542e-09 0.95430214 67.726071   0.0226597 0.11967969 0.076584576 0.68818158 3.0899301 -22.569411 -22.569411 2642.4083 2642.4083
 3 1297.6986 2.1273959e-09 0.95633795 67.407892  0.02249635 0.12003507 0.060492895 0.68480831 3.0574838 -22.569411 -22.569411 2640.5361 2640.5361
 1 1299.9904 2.0715702e-09 0.95441561 67.087042 0.022422047 0.12122003 0.046174472 0.67931848 3.0308919 -22.569411 -22.569411 2645.1195 2645.1195
 1 1299.7857 2.0515407e-09 0.95402387 66.839713 0.022248448  0.1213095 0.041609541 0.67712914 3.0211762 -22.569411 -22.569411 2644.7103 2644.7103
